3667	2022-04-20 04:33:07	28.3	63	1039.6
3666	2022-04-20 04:23:07	28.4	62.9	1039.7
3665	2022-04-20 04:13:06	28.5	62.7	1039.7
3664	2022-04-20 04:03:07	28.5	63.4	1039.7
3663	2022-04-20 03:53:06	28.6	62.6	1039.6
3662	2022-04-20 03:43:07	28.7	62.9	1039.6
3661	2022-04-20 03:33:07	28.6	62.8	1039.6
3660	2022-04-20 03:23:07	28.6	62.6	1039.7
3659	2022-04-20 03:13:07	28.6	63.1	1039.8
3658	2022-04-20 03:03:08	28.6	62.8	1039.8
3657	2022-04-20 02:53:06	28.7	62.7	1039.9
3656	2022-04-20 02:43:06	28.9	61.6	1040
3655	2022-04-20 02:33:07	28.9	61.9	1040.1
3654	2022-04-20 02:23:06	29	62.6	1040.3
3653	2022-04-20 02:13:07	29	62.4	1040.4
3652	2022-04-20 02:03:07	29.1	62.2	1040.4
3651	2022-04-20 01:53:07	29.2	62.2	1040.5
3650	2022-04-20 01:43:07	29.2	62.1	1040.5
3649	2022-04-20 01:33:07	29.1	62.5	1040.5
3648	2022-04-20 01:23:06	29.2	62.6	1040.5
3647	2022-04-20 01:13:06	29.1	62.7	1040.5
3646	2022-04-20 01:03:07	29.3	62.2	1040.5
3645	2022-04-20 00:53:07	29.6	61.8	1040.5
3644	2022-04-20 00:43:06	29.8	60.2	1040.5
3643	2022-04-20 00:33:07	29.9	61.5	1040.5
3642	2022-04-20 00:23:06	29.9	61.5	1040.5
3641	2022-04-20 00:13:09	29.9	61.1	1040.5
3640	2022-04-20 00:03:05	30	61.3	1040.6
3639	2022-04-19 23:53:06	29.9	61.6	1040.7
3638	2022-04-19 23:43:07	29.9	62.3	1040.7
3637	2022-04-19 23:33:06	29.9	61.1	1040.7
3636	2022-04-19 23:23:07	29.9	62	1040.7
3635	2022-04-19 23:13:07	29.9	61.8	1040.7
3634	2022-04-19 23:03:09	29.9	61.9	1040.7
3633	2022-04-19 22:53:07	30.2	60.8	1040.8
3632	2022-04-19 22:43:07	30.2	61.4	1040.8
3631	2022-04-19 22:33:07	30.4	61.7	1040.8
3630	2022-04-19 22:23:11	30.5	61	1040.9
3629	2022-04-19 22:13:07	30.5	61.2	1040.9
3628	2022-04-19 22:03:07	30.5	61	1040.9
3627	2022-04-19 21:53:07	30.5	61	1041
3626	2022-04-19 21:43:07	30.6	61.1	1040.9
3625	2022-04-19 21:33:07	30.8	58.7	1041
3624	2022-04-19 21:23:12	30.7	61.2	1041
3623	2022-04-19 21:13:12	30.7	61.1	1040.9
3622	2022-04-19 21:03:07	30.7	61.1	1040.9
3621	2022-04-19 20:53:06	30.6	61.1	1040.9
3620	2022-04-19 20:43:08	30.7	60.8	1040.9
3619	2022-04-19 20:33:06	30.9	60.8	1040.9
3618	2022-04-19 20:23:07	30.7	61	1040.8
3617	2022-04-19 20:13:06	30.5	60.9	1040.8
3616	2022-04-19 20:03:07	30.8	60.9	1040.7
3615	2022-04-19 19:53:06	30.7	61.1	1040.6
3614	2022-04-19 19:43:07	30.6	61.2	1040.6
3613	2022-04-19 19:33:07	30.8	60.9	1040.4
